id,text,label
0,year obamas ideology shithole country,hateful
3,queue fuck retard feel fcfs fucksake,hateful
9,bitter cunt arsenal player player fod sell,hateful
11,child refugee,hateful
12,negro default,hateful
16,benefit illegal alien ary work illegally,hateful
21,economic asylum isnut thing ucmy country shithole asylum,hateful
23,leave week twat nut,normal
29,club report left retard babyu,hateful
33,matter hard retard math,hateful
36,swear boyfriend partially retard time,hateful
38,retard leader paper tiger,hateful
39,sell dvd hahahaha shop gon hate woman counter mongy cunt deseru,hateful
51,dodamage slogan unbelievably stupid itus offenseus goal damage mongoloid boston,hateful
55,grandma faggot today low,hateful
57,pen fuck cunt win game fact,hateful
59,rot shithole chose country,hateful
62,babe dirty jew,hateful
65,pretty dick faggot beat reality check shit,hateful
69,fat mongy mess today,hateful
71,fuck ching chong siopao dimsum shit question understand vague,hateful
72,style dirty spic munch asshole shame,hateful
77,liberal threaten spic deport support,normal
84,ham fan fuck retard,hateful
93,certify retard,hateful
94,fuck retard,hateful
98,retard,hateful
101,damn retard,hateful
103,yuall nigga gay hella faggot shit,hateful
115,feminazis roll fraud,hateful
118,spic polach,hateful
120,feminist fat twat,hateful
127,exam collage fuck mongy place cheeky pay rise,hateful
128,love negro,hateful
132,mind negro open mind screen door impressive carterv,hateful
133,skip shithole city,hateful
138,bonge retard,hateful
144,lil correct fuck retard ium lose cell,hateful
155,chait retard,hateful
158,hurry faggot,hateful
159,white wassup nigger video nigger,hateful
161,dodge wager shitter gig retard bruise dad,hateful
170,sick face news feed cunt,hateful
173,faggot clap cheek nigga,hateful
174,sloth mongy cunt,hateful
176,tag denilson spic,hateful
180,place shithole countriesud,hateful
190,soulless fuck twat,hateful
203,series machado faggot insult,hateful
205,sort thing shithole country,hateful
206,absolute twat reason told deserve gay bash juu,hateful
207,fatlus mainstream nigger,hateful
212,baby told beautiful bare face nigger twist,hateful
218,force deal retard people everyday,hateful
219,faggot,hateful
225,decide race caucasoid australoid mongoloid race intermediu,hateful
238,speak hazara mongol people ethnic genetical,hateful
239,coat,normal
246,word retard derogatory sense piece shit,hateful
256,retard disturbed lunaticn throw ocean brick tie ankle food,hateful
261,support sanctuary city criminal illegal alien credibility governor ameri,hateful
268,trudeau promising continue refugee,normal
272,follow retweet win faggot,hateful
285,cunt level intelligence semi retard point,hateful
286,time awful cunt,hateful
292,fox debate foulest shithole,hateful
293,ugly retard stupid piece shit flame faggot kill,hateful
296,break news dyke drought increase rapidly day suspicious entity read,normal
298,trailer curse llorona wetback spic watch trash,hateful
302,hate people hate hate fuck retard,hateful
304,prove negro,hateful
306,suspicion upstairs chinaman neighbor feign mental illness year ago slam gate,hateful
310,surprised retard president,hateful
318,ninja shyper aka toxic ching chong bing chat,hateful
326,fuck mongy cunt,hateful
329,real spic,normal
330,secure border protect citizen illegal alien,normal
331,captain repping ium retard support troop,hateful
338,pretty iphone stand retard,hateful
341,feminazi listen single word pathetic hop,hateful
343,iull mongy cunt,hateful
346,big boy block terf derogatory term faggot,hateful
347,dream faceless troll retard,hateful
352,cunt smash phone hand night,hateful
353,fuck faggot,hateful
358,cracker daddy cunt pedophile ndie slow fuckin toe rag,hateful
362,shit realize earlier phrase white fisher price version word,hateful
370,gut stand retard,hateful
376,high pitch ching chong,hateful
378,angry cunt,hateful
381,camerroonians celebrity people surely shout retard,hateful
382,hey follower country shithole political sense vote ium high pain killer,hateful
389,faggot fuck,hateful
397,bombing shoot president mental capacity flea united state real shithole country,hateful
398,answer phone faggot fuck,hateful
401,aye offense faggot faggot,hateful
405,stand meanspirited nigger,hateful
416,immigrant care chinatown strathcona,normal
417,fuck retard flirt girlfriend matu,hateful
419,retard special class,hateful
420,update manny machado twat,hateful
426,faggot cap,hateful
431,mongy humour,hateful
443,fuck raghead cunt,hateful
448,spineless twat criticize country mirgranthoardes woman rap streu,hateful
451,politically correct mam fuck retard,hateful
453,ethnic nationalist constitution retard,hateful
455,bts performs kpop songnantis people idolize ching chong group unu,hateful
465,romano gay battle title ucworst faggotud,hateful
470,kick altright retard ball free shot,hateful
472,sigh finally ching chong,hateful
475,tranquilo mongol,hateful
491,shithole country caravan country,hateful
492,awful nah read fellaini repping cunt dick love foru,hateful
504,gon steeres mongoloid,hateful
508,lmfaoo luk dyke,hateful
509,bin tinder fed mongy woman match loose voice uddude,hateful
511,photo voter suppression basic standard usa shithole country,hateful
515,wear retard,hateful
522,crazy spic dust universe,hateful
529,big sleepy twat,hateful
531,cringe steal people vernacular unoriginal faggot,hateful
534,stream men opinion cunt,hateful
536,leitung literal fuck retard people follow hate popular thing follow,hateful
537,chinaman white smoking,hateful
550,people ching chong insult asian lmfao yall stupid,hateful
554,post single dyke god good ready shitposts hey hope notifs ily,hateful
556,faggot dick hard dance,hateful
558,dirtiest chinaman criminal hsien loong incite racial hatred malaysianu,hateful
560,outdated retard gop mentality paranoid idea brainwash citizen visceu,hateful
566,true retard cousin family,hateful
570,fuck monster boro fan frighten deffo water inbred smoggy mongy wanker,hateful
572,cunt haunt hill house,hateful
575,fact ritreans disguise refugee coast coast europe,hateful
587,dogeater ching chong yelle,hateful
589,anti hacker fat bitter cunt,hateful
592,ubirminghamu accent people associate rest black country shithole midland giviu,hateful
594,pittsburghshooting absolute racist twat deserve airu,hateful
599,lmaoooo armo spic,hateful
600,mongol,hateful
601,woman support sexual predator power cunt mascot oppression,hateful
603,listen asiactic mongol euro trash fau,hateful
612,mongoloid monkey rest,hateful
623,asian bitch ching chong,hateful
628,hate people socialize fuck rude breathing faggot piece shit,hateful
633,benitez useless cunt,hateful
635,shithole democratnaziparty,hateful
638,banter codeword cunt,hateful
641,honesty imagine image faggot dumb cuck talk girl,hateful
643,spasctic martial changin acownt bercuz sad raghead poof,hateful
645,fuck okacamera fuck retard,hateful
647,yall papa commercial tryna forgot founder nigger,hateful
649,wasnut mongy sell suppose heus main manu,hateful
650,good faggot,hateful
651,tighten immigration lawsprevent immigration shithole country usa whilst hau,hateful
652,shush nigger,hateful
653,class mongy cunt decision,hateful
658,change shithole country flee mayu,hateful
663,sothe black chinaman,hateful
667,negro negro sry,hateful
673,dipshit atleast apologizes low esteem cunt catu,hateful
674,stick twat dad responsible violence promotes phony daughter eat bowl dick,hateful
676,faggot ged education helpful read quick funny,hateful
686,retard kick,hateful
691,gttella outta mongoloid,hateful
696,retard political goon uddude fake propaganda people reject desperatu,hateful
700,hate customer dis talk ching chong,hateful
703,scoreboard goddamn retard grade math,hateful
708,true race caucasoid white mongoloid asian negroid black allu,hateful
709,nice mob angry feminazi democratic woman stand decent conservative,hateful
714,dad judge privileged twat,hateful
716,ching ching chong chong dookie dookie,hateful
717,fuck nfl fuck usa great hand knock retard imentu,hateful
733,twat gon twat,hateful
736,genuine consensus todayus game fuck smash naismithus twat,hateful
749,dick dyke thought,hateful
762,haha ching chong butt hurt baby powder mom,hateful
772,accord study huge cunt,hateful
776,parasite shithole country stay shithole countrie,hateful
778,white people nigger,hateful
784,floppy eared dog girl ear fall gay retard cancer dog,hateful
786,ium gundy ium twat mullet hasnut shit,hateful
794,mind negro open mind screen door nah birdman mightve point,hateful
797,brexit cunt trick strap vest kid blow,hateful
800,sound shithole country,hateful
804,picture ching chong eat dog lmfaoo,hateful
805,female retard nigga,hateful
811,cape town attire highly,normal
813,clockwork white liberal applaud diplomatic magic negro,hateful
814,orthodox spin dull leggie chinaman spinner overrate,hateful
815,today sling day life shithole country pgh,hateful
823,illegal organ harvest rampant refugee main target middleeast,hateful
827,shameful mother raise retard,hateful
831,sign sexy dreamy cunt,hateful
835,surprised party movie kind plot raghead placu,hateful
837,shut faggot,hateful
847,boy child slave unfunny spic beaner titty suck unfunny gook,hateful
858,potato potato ching chong tomato,hateful
872,dirty jew,hateful
875,mad ching chong dirty cheater defend team,hateful
878,bloody great migrant problem rapidly shithole europe cunt,hateful
886,zealot left criminal leftist domesticu,hateful
895,fuck retard lmfao,hateful
896,suspicion upstairs chinaman neighbor feign mental illness year ago slam,hateful
898,kpop stans purple dyed hair cosplay today pull eye yell ching chong country,hateful
901,alicen real life retard swear funny,hateful
905,wake miggs fuck retard,hateful
907,post war refugee logic,normal
921,mongol mouth,hateful
928,dyke sister drag tsr comment,hateful
938,spawn dumbass retard,hateful
940,casually fantastic realistic recovery abusive woman bad abusive men shameful,hateful
943,yakuza taught hate men gon kick shit fucker cunt,hateful
946,talk fact retard parent check sanity,hateful
959,fuck game gay retard,hateful
971,ching chong dude suddenly campus,hateful
986,spic message friend curious cat gon beat,hateful
999,literal twat hey justify twitchcon tou,hateful
1004,retard censor,hateful
1009,daft lad mongy mate,hateful
1012,joo white promotes gtwhitelt supremacy,hateful
1015,lmfao deserve suppose toughen nigger,hateful
1022,shausha mongol,hateful
1024,expect expire country shithole fantastically corrupt biafra natiou,hateful
1037,spic fuck wetback,hateful
1044,nigger slave worth code,hateful
1047,banturds bad mass murderer retard,hateful
1049,twat sadly sound believably word surelu,hateful
1055,donut forget buy stream mono,normal
1061,flower faggot weighs pound life college dorm refrigerator,hateful
1065,fuck mongoloid protection fuck fau,hateful
1079,imagine birth nigger,hateful
1080,attention shithole country nice,hateful
1082,dear ching chong longs expect react,hateful
1084,nigga half retard god caption box fruit loop,hateful
1091,god faggot,hateful
1095,literally ding ditch year faggot crack apparel,hateful
1111,walk faggot walk personal cellu,hateful
1112,blunt cunt rhyme reason bitch,hateful
1113,record muslim immigrant shithole country,hateful
1119,talk shithole country comment uddude,hateful
1123,black metal poetry daynni virgin cunt spawn snakenni witness tribe judah reducu,hateful
1124,heus maga republican moronic twat,hateful
1136,retard friend real life nice life,hateful
1138,fuck negro,hateful
1146,faggot upset,hateful
1154,spic gangsta,hateful
1164,half nigger cracker bitch,hateful
1169,faggot tranny trans gay,hateful
1174,gon ucshut spicud,hateful
1178,pathetic bully child nerve retard,hateful
1189,donut word dyke faggot,hateful
1193,hoe retard,hateful
1200,girl spic gon fuckin swing,hateful
1208,raghead freak people vote evil,hateful
1211,lose phone retard sendoff worry baffle people whu,hateful
1214,daft bintnnlike ardent leftist suck matter violates loftu,hateful
1219,retard fuck,hateful
1220,guess ragheadtrump president,hateful
1233,brother faggot coward,hateful
1236,fact shithole countri,hateful
1237,point tryed qualify mongol,hateful
1238,shithole country,hateful
1245,sorryi speak pong ching chong sushi chong,hateful
1246,deff nigger wine,hateful
1247,bad thing inggituh crazy mongoloid abnormalnwhy touch thief myu,hateful
1251,fuck stupid cunt,hateful
1252,job cut welfare illegal alien,hateful
1257,gay masc hat fems gay gon faggot,hateful
1262,time fuck spic country,hateful
1264,admit twat leader snp,hateful
1270,ching chong boy jailbreak title stretch video minute extra revenue,hateful
1274,fuck doe fanbase retard,hateful
1283,bieberi ching chong nippon,hateful
1286,abysmaln hope trumpsshithole country forgot love,hateful
1287,walk twat,hateful
1288,group high school boy drove slow passenger yell ching chong whu,hateful
1290,visan glad finally shithole country donut understand people live baru,hateful
1297,require level nigger,hateful
1307,funny retard,hateful
1311,boy cool soft mate faggot,hateful
1314,year faggot simulation glitching,hateful
1325,iull proper mongy,hateful
1327,dyke,normal
1334,waitress story arrest assault dope bus insist word faggot,hateful
1335,photo dyke spic spat face broke arm,hateful
1343,absolute mongoloid rehatching drama sake view,hateful
1351,extri spic,hateful
1355,retard cunt logistics app,hateful
1364,cunt embarrassment club,hateful
1366,mongoloid order dozen donut sell craft coffee,hateful
1370,fast forward unfunny twat,hateful
1374,kike ucdirty jewud campaign hateful rhetoric hau,hateful
1375,ium retard,hateful
1386,allegation feminazi brainwashing context,hateful
1390,leftist large terrorist attempt nnbutu,hateful
1399,collab decay negro,hateful
1412,yeap spic wet,hateful
1415,hellbent ching chong communist oppress,hateful
1419,word shithole state shithole country,hateful
1438,tucker mongoloid,hateful
1441,group message basically retard dodger fan simple,hateful
1442,game glitched cunt complete challenge time count,hateful
1443,mongy,hateful
1461,spic,hateful
1471,ban desinger retard,hateful
1475,answer question faggot,hateful
1485,people living shithole country throw stone tree life synagogue,hateful
1490,demo retard,hateful
1492,wtf shithole country collapse destroy myu,hateful
1495,mongoloidus response point attempt president,hateful
1498,night drinking feel fine morning cunt,hateful
1501,heud dirty spic hair blonde,hateful
1505,men democrat illegal alien terrorist,hateful
1506,hey cupcake shooter terrorist extremist leftist anti trumper anti thought,hateful
1507,uneducated spic,hateful
1518,everytime train cunt sat reserve seat,hateful
1521,soberanalysis nshould viralnmsm retard,hateful
1527,ninja literally retard,hateful
1531,support crackdown illegal immigrant numerous reason wall anyt,hateful
1532,people shithole country rapist murderer vehemently state miu,hateful
1538,typical liberal party tolerance woman black illegal alien whateve,hateful
1541,nigga beat duke dyke girlfriend testosterone,hateful
1550,secret main white girl nigger,hateful
1553,today ridiculously vapid intolerant cuntradiction brought letter ascendertransitiou,hateful
1556,literally heard worker cuss boyfriend phone uca retard fat fuckud,hateful
1561,verbal abuse night fuck freak faggot ugly face,hateful
1562,area weak personally ching chong crazy access orange chicken regularly,hateful
1563,hey thought hat retard,hateful
1568,negro wake,hateful
1571,thought baby boy heus cool guitar pero vocal hinde mongoloid siya,hateful
1584,aggression sheus giant twat,hateful
1589,pretty fat cunt shoe,hateful
1591,pier fuck faggot point laugh,hateful
1592,bang twat,hateful
1593,send refugee send illegal alixns hostile peop,hateful
1595,exo fuck nigger life left,hateful
1603,synagogue fault arm place worship guard retard,hateful
1607,remember drink gamble responsibly twat,hateful
1611,literally minute vote twat farage good morning thing lie,hateful
1612,dis dyke finna brutalize,hateful
1615,gtrders ching chongn item held custom await presentation custom commissioneu,hateful
1624,yep bias twatter turd white female muslim convert bint,hateful
1625,irony unwashed fan soup rud remember,hateful
1627,retweet comment reply quit faggot fuck reply,hateful
1628,unrestricted immigration doe people turn country shithole,hateful
1633,nigger,hateful
1637,semi ching chong,hateful
1645,wow real driver issue uber retard time,hateful
1647,watch twitch care retard child hand gon,hateful
1648,darlin spic inglish,hateful
1659,impossible nightmare feminazi,hateful
1660,agree illegal alien deport kavanaugh,hateful
1662,aggressive girl fuck mongoloid,hateful
1663,drunk cunt,hateful
1668,remember dude stranger retard joke,hateful
1670,good luck semi day hibs cunt,hateful
1674,bra crush girl crush kid heus retard,hateful
1677,socialist healthcareud retard,hateful
1685,good jewish lawyer money dothis nigga retard dumpy hoe,hateful
1687,retard body language gesture respect,hateful
1693,target jew medium banker zognthis faggot kill barista jew accomplish,hateful
1698,peel monkey style faggot,hateful
1706,insert ching chong pong meme surname pronounce,hateful
1708,nigger chest block meike bitch,hateful
1711,fuck dumbass bitch stupid idiot fuck crap load bullshit useless cunt headass asshole,hateful
1724,ium grateful country wasnut savage left shithole,hateful
1725,follower nnim shit damn bit rid kastogie raghead reporter,hateful
1734,point nigger,hateful
1738,doe limited edition limited fortnitemares mongoloid lmao,hateful
1742,sign true cut grass spic lmao,hateful
1744,faggot dodger,hateful
1754,short notice retard picked upu,hateful
1755,mongoloid lot imbecilic punch iuu,hateful
1763,suck dick good fuck big retard ldlc suddenly,hateful
1764,timer start faggot,hateful
1772,fuckin mongoloid fuckin tap god damn double barrel shotty fuck,hateful
1773,country tourist control economy,hateful
1774,question retard answer,hateful
1775,block absolute mongoloid,hateful
1776,listen shit lil spic sing lyric,hateful
1779,cunt word dead set cunt,hateful
1782,fullblown retard corner,hateful
1783,turn violent shithole country,hateful
1786,great president nigger faggot white house suck dick liberal jerk,hateful
1787,people literally dumbass cunt shit,hateful
1789,white nigger,hateful
1794,hate cunt planet swear,hateful
1798,picture person mongoloid,hateful
1801,fck retard remotely fuck disgrace,hateful
1805,hate photo tho report harder mongy chop iull open account,hateful
1810,disrespect flag nigger,hateful
1814,stick rag round head shut cunt bad weuve endure shite year,hateful
1820,uche insipiyah artist dance grave ching chong bing bongud uddude,hateful
1824,people shithole country,hateful
1827,cuz people flee shithole countrie pack check twu,hateful
1829,live terrorist country head shithole list environmental policiesu,hateful
1832,lardio nigger,hateful
1833,swear white people fuck retard,hateful
1837,people word ucmongoud sound funny itus short ucmongoloidud realu,hateful
1841,shut negro,hateful
1854,intelligent time retard intelliu,hateful
1856,sad cunt,hateful
1859,haha retard definition,hateful
1860,bring disease,normal
1861,buncha people shithole country bring economy free healthcare,hateful
1865,decency left shithole country stick hand,hateful
1870,faggot adxmant,hateful
1881,twat left stopstop whatdefeating electionstop cancel,hateful
1883,kind person hear illegal immigrant,hateful
1895,delete account horrible twat,hateful
1897,border trash,hateful
1898,shit play spic pot head,hateful
1903,faggot fuck hate change disgust diaper,hateful
1907,retard epic thought monster good idea,hateful
1911,picture faggot,hateful
1912,illegal alien voting demsloose power,hateful
1916,country parent birth shithole,hateful
1917,fck ching chong pop dude life sing,hateful
1923,jail hunt defenseless animal,hateful
1934,white person word spic handle rtd timeline earlier,hateful
1936,retweet buzzfeed news pretend retard hey good bitmy bit sameu,hateful
1938,lexi drug behaving faggot,hateful
1941,lock refugee offshore detention centre year barbaric involve suffer cruelty,hateful
1945,ehh faggot care,hateful
1953,official create sanctuary city illegal alien held responsible criminal,hateful
1955,shit watch lock faggot word victoryroyale,hateful
1973,dirty jew house sell,hateful
1974,loom band faggot culture,hateful
1977,fuck watch baseball fuck retard lot stupid shit,hateful
1983,dyke finna dicked fine day,hateful
1991,sexually assault illegal alien dreamer confirm kavenaughnow friend,hateful
1998,dva eat stuff kill retard bad,hateful
2004,toddler illegal alien parent broke law dummy left white,hateful
2005,flag shithole country flee,hateful
2009,country raghead,hateful
2010,work turn military state shithole country military ouu,hateful
2012,horrible twat unfollow,hateful
2013,translates twat,hateful
2021,fuck truck retard,hateful
2022,low spic false flag high paint hair head,hateful
2025,grow daft twat,hateful
2035,retard people study syndrome,hateful
2036,safe path refugee refugee,normal
2039,argue twat wear scouter funny innit,hateful
2041,majority european favor refugee disapprove handle issue,hateful
2045,bing ching chong asian,hateful
2055,shithole country respect order shithole nation,hateful
2061,prepare manny lil mama machadoyou punk lil mama,hateful
2065,good job performance countryus shithole medium,hateful
2069,brown hand arse plate plastic twat,hateful
2077,awful faggot homophobe,hateful
2078,mongoloid fuck year crack real fuck,hateful
2080,fuck zombie apocalypse gon happen nim worried thick cunt apocalypse,hateful
2087,bitch crazy retard,hateful
2092,energy faggot reply negativity,hateful
2093,god californian unstable shithole counu,hateful
2103,suck white yall word nigger nigga yall,hateful
2111,retard face doxxing disdain jws,hateful
2112,ion faggot likin suck dick,hateful
2134,faggot gym sox fan heus retard,hateful
2135,imagine president simple academic qualification country shithole lie,hateful
2150,mental retard,hateful
2168,spineless twat,hateful
2175,war offensive speech retard counterproductive war drug tend cou,hateful
2184,live economical shithole murderous control drug cartel ciu,hateful
2192,illegal alien voting election,hateful
2193,answer retard question hurt wigu,hateful
2204,clock cunt insomnia donut poke bear today,hateful
2207,bout send people fine people shithole country,hateful
2208,negro bar idk,hateful
2209,fail condemn actively promote bigotry term shithole country ring,hateful
2214,true care illegal alien muslim,hateful
2220,mid smelly psy blk mom send retard blk kid goon car night sleepni camera nnreport,hateful
2223,ching chong ding,hateful
2234,twat series great gain lot game watch,hateful
2239,spic idiot,hateful
2244,negro batshit crazyfor spending money redesign maga hat cuz aestheti,hateful
2245,civilize country people arm safe usa shithole lookingu,hateful
2248,faggot cunt,hateful
2256,tpain comedy negro funny bruh,hateful
2261,twat add bean degenerate,hateful
2262,gon hand faggot,hateful
2266,country immigrant mix immigrant family,hateful
2270,cousin news yuall mongoloid baby boy,hateful
2273,ching chong nip nong,hateful
2298,yup asylum seek immigrant people shithole country problemnnyup nnthey sureu,hateful
2302,drunk retard high retard win battle,hateful
2303,regret beat shit feminazis alisonhrabar,hateful
2305,toxic feminazi men rapist movement start answer questio,hateful
2307,offense deadass heterosexual heard faggot life,hateful
2310,notice friend point spic,hateful
2311,antigay retard,hateful
2317,iconic factual thing slothy cunt time filthy aniu,hateful
2325,deport raghead,hateful
2332,shut fuck fuckin furry faggot,hateful
2335,faggot forget,hateful
2343,bower muslim medium leftist woman refuge wait,hateful
2345,retard hobbitni ntheendless frightclub,hateful
2350,encourage yuall work ucause retard bad thing anytime,hateful
2352,bloody psychopath resign country,hateful
2355,twat,hateful
2356,bother spic,hateful
2362,ice arrest undocumented immigrant forward undocumented child,hateful
2371,retard honor,hateful
2374,retard people stupid kill drop collecu,hateful
2379,die retard,hateful
2387,hate jewish people shithole country muslim isu,hateful
2390,delete post term ucragheadud uctowel headud uccamel fuckerudu,hateful
2392,svenskeren fuck retard level xin level viktor tower level becausu,hateful
2393,tbf canut bad sing pub bunch mongy walliansu,hateful
2396,dude shut fuck fuck year fat suit disrespectful cunt reasu,hateful
2397,nope mongoloid solitary,hateful
2406,absolute cunt fuck point shoot target range fuck,hateful
2419,senator ching chong dumb question nexted,hateful
2422,note dyke dumb thick,hateful
2426,fuck retard lmao,hateful
2427,country beaner,normal
2435,reminder donegal big shithole country,hateful
2438,terrorist week wing white restaurant whine leftist,hateful
2439,brother law horrendous toh told tight twat,hateful
2441,fuck bad cheeesus righteous cunt,hateful
2451,dumb dumb hooe dumb eat shit racist twat,hateful
2453,talk blessing negro block,hateful
2461,damn shawty nigger suspend lmao,hateful
2464,expect left hypocritical feminazi twit professional asap,hateful
2465,death refugee happen clos,hateful
2468,aid test thompson wife dude faggot garrison southpark,hateful
2470,holy crap ching chong font,hateful
2471,hear nice immigrant sayin,hateful
2472,time teach abstract language learn favorite ching chong boy,hateful
2473,black person people spic andor wetback,hateful
2480,timing complete cunt moan,hateful
2484,peternmichelle shut fuck faggot loser musty bitch die hole,hateful
2485,ching chong eat dog,hateful
2487,stay shithole country stand mess politician built,hateful
2488,stayed relate feminazi idiot enjoy living free country,hateful
2496,ching chong ploy asian market,hateful
2499,immigrant picked ice fake court,hateful
2511,country city hill shithole,hateful
2521,goddamn whore christ goddamn cunt christ goddamn whore christ goddamn cunt christ jesusu,hateful
2523,shitholeud country people donu,hateful
2543,swear forgot halloween weekend ium car dress retard blew shit completely,hateful
2544,record ium argue antifa leftist defense movement spoken,hateful
2551,soros paid feminazi woman butch attorney liar,hateful
2558,arrest connection suspicious package immigrant left,hateful
2561,clean gon rot bring disease,hateful
2562,nigger stir rouble confess love random jezebel,hateful
2564,ium homosexual blind retard pathetu,hateful
2569,build movement idea hate muslim people shithole country,hateful
2581,aye hate nigga salute breathe nigga retard,hateful
2583,literally video fuck retard close laugh,hateful
2586,historic shithole country sign law book sneedle wau,hateful
2590,type slow retard,hateful
2611,calm retard eat sandwich deal,hateful
2616,grandmother room spic span throw monkey,hateful
2631,face corrupt lier lock charge traitor usa rope hussein raghead,hateful
2632,ching chong ching chong,hateful
2639,congress represent illegal immigrant swho fight invasion,hateful
2642,left marxist terrorist illegal alien reduce tax burden bad trade deal exce,hateful
2644,fuck absolute mongy virgin shot,hateful
2653,hun good computer ignore twat,hateful
2658,twat bitch shit fuck fuck,hateful
2662,racist race ching chong,hateful
2663,deny retard itus case tweeu,hateful
2669,armo spic lmao fuck,hateful
2674,blind retard loser,hateful
2690,friend epic join stupid cunt fuck problem shit cunt,hateful
2693,mature sad retard learn day bos ahaha,hateful
2703,morning potato potato ching chong tomato,hateful
2704,country day,normal
2708,remember xbox live spic spoke wasu,hateful
2710,hey nigger lover,hateful
2711,faggot pedo fuck,hateful
2712,ching chong,hateful
2720,low ghanese enjoy shithole country built genius,hateful
2721,faggot redneck sing age paranoia,hateful
2722,leftist terrorist data scientist,hateful
2723,spit dyke donut beat bitch,hateful
2728,kimbrel doe retard arm thing half robot pose pop lockin contest,hateful
2730,fuck cunt,hateful
2735,shithole country rapist murderer goodu,hateful
2754,devos hinders shithole country,hateful
2757,nah fuck ching chong phone,hateful
2758,sample huffpo vox feminazi commenters claim hold door,hateful
2763,spic stic,hateful
2768,dumb ium connor fuck retard,hateful
2769,wing terrorist attack outpace leftist islamic terrorist attack riu,hateful
2770,brother house key ching chong yell bad,hateful
2800,assume nonce retard harsh,hateful
2803,baby potus mongoloid,hateful
2815,cancel schedule testimony lie feminazi,hateful
2817,maga asshole turn shithole countryuddude,hateful
